season,year,round,race_name,driver,driverId,constructor,grid_position,finishing_position,points,num_pit_stops,avg_lap_time,avg_tyre_life,track_temp_mid,air_temp_mid,humidity_mid,rainfall_mid,qualiPosition,Q1_time,Q2_time,Q3_time,laps_total,laps_count,lapTime_mean_sec,lapTime_best_sec,lapTime_std_sec,pit_stop_count,pit_total_duration_sec,pit_avg_duration_sec,pit_min_duration_sec,pit_first_lap,pit_last_lap,weather_hours,weather_airTemp_mean,weather_airTemp_min,weather_airTemp_max,weather_humidity_mean,weather_precip_total,weather_pressure_mean,weather_wind_mean,Driver.code,session_type,made_Q2,made_Q3,eliminated_in_Q1,eliminated_in_Q2,eliminated_in_Q3,qualifying_round_reached,pitted,multi_stop,one_stop
2024,2024,7,Emilia Romagna Grand Prix,STR,stroll,Aston Martin,13,9,2,1,82.198049,31.5,39.4,24.8,49,False,13.0,1:16.458,1:15.992,,5.0,5.0,84.1094,82.252,3.575368834,1.0,29.971,29.971,29.971,37.0,37.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,STR,race,True,False,False,True,False,2,True,False,True
2024,2024,7,Emilia Romagna Grand Prix,TSU,tsunoda,RB,7,10,1,1,82.545766,31.0,39.4,24.8,49,False,7.0,1:15.894,1:15.358,1:15.465,5.0,5.0,83.3234,81.758,2.766130293,1.0,29.628,29.628,29.628,12.0,12.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,TSU,race,True,True,False,False,True,3,True,False,True
2024,2024,7,Emilia Romagna Grand Prix,HUL,hulkenberg,Haas F1 Team,10,11,0,1,82.653233,31.0,39.4,24.8,49,False,10.0,1:15.841,1:15.569,1:15.980,5.0,5.0,83.18,81.7,2.56116819,1.0,29.749,29.749,29.749,13.0,13.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,HUL,race,True,True,False,False,True,3,True,False,True
2024,2024,7,Emilia Romagna Grand Prix,MAG,kevin_magnussen,Haas F1 Team,18,12,0,1,82.6336,31.0,39.4,24.8,49,False,18.0,1:16.854,,,5.0,5.0,84.628,82.517,4.071225614,1.0,31.302,31.302,31.302,37.0,37.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,MAG,race,False,False,True,False,False,1,True,False,True
2024,2024,7,Emilia Romagna Grand Prix,RIC,ricciardo,RB,9,13,0,1,82.684116,31.0,39.4,24.8,49,False,9.0,1:16.060,1:15.691,1:15.674,5.0,5.0,83.7334,82.083,3.152331962,1.0,30.068,30.068,30.068,11.0,11.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,RIC,race,True,True,False,False,True,3,True,False,True
2024,2024,7,Emilia Romagna Grand Prix,OCO,ocon,Alpine,12,14,0,1,82.929216,31.0,39.4,24.8,49,False,12.0,1:16.361,1:15.906,,5.0,5.0,83.9316,82.229,3.376054176,1.0,30.659,30.659,30.659,25.0,25.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,OCO,race,True,False,False,True,False,2,True,False,True
2024,2024,7,Emilia Romagna Grand Prix,ZHO,zhou,Kick Sauber,17,15,0,1,82.92645,31.0,39.4,24.8,49,False,17.0,1:16.834,,,5.0,5.0,85.0098,82.565,4.376758698,1.0,30.244,30.244,30.244,33.0,33.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,ZHO,race,False,False,True,False,False,1,True,False,True
2024,2024,7,Emilia Romagna Grand Prix,GAS,gasly,Alpine,15,16,0,2,82.587706,20.66666667,39.4,24.8,49,False,15.0,1:16.015,1:16.381,,5.0,5.0,84.5048,82.483,3.846396716,2.0,60.735,30.3675,30.081,8.0,30.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,GAS,race,True,False,False,True,False,2,True,True,False
2024,2024,7,Emilia Romagna Grand Prix,SAR,sargeant,Williams,19,17,0,1,82.997933,31.0,39.4,24.8,49,False,20.0,,,,5.0,5.0,85.1588,82.702,4.469390697,1.0,31.085,31.085,31.085,31.0,31.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,SAR,race,False,False,False,False,False,1,True,False,True
2024,2024,7,Emilia Romagna Grand Prix,BOT,bottas,Kick Sauber,16,18,0,1,83.141566,31.0,39.4,24.8,49,False,16.0,1:16.626,,,5.0,5.0,84.8478,82.762,4.166862033,1.0,30.24,30.24,30.24,8.0,8.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,BOT,race,False,False,True,False,False,1,True,False,True
2024,2024,7,Emilia Romagna Grand Prix,ALO,alonso,Aston Martin,20,19,0,3,82.2892,15.5,39.4,24.8,49,False,19.0,1:16.917,,,5.0,5.0,85.3224,82.698,4.68815308,3.0,91.782,30.594,29.931,7.0,59.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,ALO,race,False,False,True,False,False,1,True,True,False
2024,2024,7,Emilia Romagna Grand Prix,ALB,albon,Williams,14,20,0,5,82.285883,17.0,39.4,24.8,49,False,14.0,1:16.524,1:16.200,,5.0,5.0,84.3428,82.357,3.738396943,4.0,132.773,33.19325,30.05,8.0,28.0,24.0,18.8125,12.7,24.1,78.29166667,0.2,1011.391667,5.7875,ALB,race,True,False,False,True,False,2,True,True,False
2024,2024,8,Monaco Grand Prix,LEC,leclerc,Ferrari,1,1,25,1,78.439039,39.0,49.2,21.7,63,False,1.0,1:11.584,1:10.825,1:10.270,7.0,7.0,435.0508571,80.98,892.0132892,1.0,0.0,,,1.0,1.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,LEC,race,True,True,False,False,True,3,True,False,True
2024,2024,8,Monaco Grand Prix,PIA,piastri,McLaren,2,2,18,1,78.524144,39.0,49.2,21.7,63,False,2.0,1:11.500,1:10.756,1:10.424,7.0,7.0,435.1884286,80.808,892.9901202,1.0,0.0,,,1.0,1.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,PIA,race,True,True,False,False,True,3,True,False,True
2024,2024,8,Monaco Grand Prix,SAI,sainz,Ferrari,3,3,15,1,78.523078,39.0,49.2,21.7,63,False,3.0,1:11.543,1:11.075,1:10.518,7.0,7.0,435.3374286,81.163,894.6257372,1.0,0.0,,,1.0,1.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,SAI,race,True,True,False,False,True,3,True,False,True
2024,2024,8,Monaco Grand Prix,NOR,norris,McLaren,4,4,12,1,78.532842,39.0,49.2,21.7,63,False,4.0,1:11.760,1:10.732,1:10.542,7.0,7.0,435.5074286,80.828,896.8254566,1.0,0.0,,,1.0,1.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,NOR,race,True,True,False,False,True,3,True,False,True
2024,2024,8,Monaco Grand Prix,RUS,russell,Mercedes,5,5,10,1,78.589644,39.0,49.2,21.7,63,False,5.0,1:11.492,1:10.929,1:10.543,6.0,6.0,495.049,82.868,969.9373881,1.0,0.0,,,1.0,1.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,RUS,race,True,True,False,False,True,3,True,False,True
2024,2024,8,Monaco Grand Prix,VER,max_verstappen,Red Bull Racing,6,6,8,2,78.383662,26.0,49.2,21.7,63,False,6.0,1:11.711,1:10.745,1:10.567,6.0,6.0,495.4321667,83.275,972.1621309,2.0,23.813,23.813,23.813,1.0,52.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,VER,race,True,True,False,False,True,3,True,True,False
2024,2024,8,Monaco Grand Prix,HAM,hamilton,Mercedes,7,7,7,2,78.363986,26.0,49.2,21.7,63,False,7.0,1:11.528,1:11.056,1:10.621,6.0,6.0,495.6765,83.369,974.3653683,2.0,24.232,24.232,24.232,1.0,51.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,HAM,race,True,True,False,False,True,3,True,True,False
2024,2024,8,Monaco Grand Prix,TSU,tsunoda,RB,8,8,4,1,79.9754,38.5,49.2,21.7,63,False,8.0,1:11.852,1:11.106,1:10.858,6.0,6.0,495.7488333,83.224,976.6337463,1.0,0.0,,,1.0,1.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,TSU,race,True,True,False,False,True,3,True,False,True
2024,2024,8,Monaco Grand Prix,ALB,albon,Williams,9,9,2,1,80.16712,38.5,49.2,21.7,63,False,9.0,1:11.623,1:11.216,1:10.948,6.0,6.0,495.8295,83.286,979.5740889,1.0,0.0,,,1.0,1.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,ALB,race,True,True,False,False,True,3,True,False,True
2024,2024,8,Monaco Grand Prix,GAS,gasly,Alpine,10,10,1,1,80.246426,38.5,49.2,21.7,63,False,10.0,1:11.714,1:10.896,1:11.311,6.0,6.0,495.8975,83.106,980.9260418,1.0,0.0,,,1.0,1.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,GAS,race,True,True,False,False,True,3,True,False,True
2024,2024,8,Monaco Grand Prix,ALO,alonso,Aston Martin,14,11,0,1,80.562878,38.0,49.2,21.7,63,False,14.0,1:12.019,,,6.0,6.0,496.1608333,82.711,988.2662014,1.0,0.0,,,1.0,1.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,ALO,race,False,False,True,False,False,1,True,False,True
2024,2024,8,Monaco Grand Prix,RIC,ricciardo,RB,12,12,0,1,80.568959,38.0,49.2,21.7,63,False,12.0,1:11.785,1:11.482,,6.0,6.0,496.2311667,82.748,985.5377699,1.0,0.0,,,1.0,1.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,RIC,race,True,False,False,True,False,2,True,False,True
2024,2024,8,Monaco Grand Prix,BOT,bottas,Kick Sauber,17,13,0,2,80.33368,25.33333333,49.2,21.7,63,False,17.0,1:12.512,,,6.0,6.0,496.2898333,82.868,992.3507127,2.0,24.239,24.239,24.239,1.0,15.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,BOT,race,False,False,True,False,False,1,True,True,False
2024,2024,8,Monaco Grand Prix,STR,stroll,Aston Martin,13,14,0,3,79.942442,19.0,49.2,21.7,63,False,13.0,1:11.728,1:11.563,,6.0,6.0,495.9761667,82.977,983.2717977,3.0,52.343,26.1715,24.132,1.0,48.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,STR,race,True,False,False,True,False,2,True,True,False
2024,2024,8,Monaco Grand Prix,SAR,sargeant,Williams,15,15,0,2,80.401833,38.0,49.2,21.7,63,False,15.0,1:12.020,,,6.0,6.0,496.3775,82.739,989.9385845,2.0,24.384,24.384,24.384,1.0,57.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,SAR,race,False,False,True,False,False,1,True,True,False
2024,2024,8,Monaco Grand Prix,ZHO,zhou,Kick Sauber,18,16,0,2,80.919958,25.33333333,49.2,21.7,63,False,18.0,1:13.028,,,6.0,6.0,496.4368333,82.649,994.4656154,2.0,24.367,24.367,24.367,1.0,70.0,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,ZHO,race,False,False,True,False,False,1,True,True,False
2024,2024,8,Monaco Grand Prix,OCO,ocon,Alpine,11,17,0,0,96.2363745,1.0,49.2,21.7,63,False,11.0,1:11.887,1:11.285,,,,98.4108,96.003,4.171265959,0.0,,,,,,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,OCO,race,True,False,False,True,False,2,False,False,False
2024,2024,8,Monaco Grand Prix,PER,perez,Red Bull Racing,16,18,0,0,93.213531,1.0,49.2,21.7,63,False,16.0,1:12.060,,,,,96.90780000000001,93.5115,3.5224251315,0.0,,,,,,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,PER,race,False,False,True,False,False,1,False,False,False
2024,2024,8,Monaco Grand Prix,HUL,hulkenberg,Haas F1 Team,19,19,0,0,93.7459225,1.0,49.2,21.7,63,False,14.0,1:11.876,1:11.440,,,,97.984,93.776,4.169772452,0.0,,,,,,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,HUL,race,True,False,False,True,False,2,False,False,False
2024,2024,8,Monaco Grand Prix,MAG,kevin_magnussen,Haas F1 Team,20,20,0,0,93.985548,1.0,49.2,21.7,63,False,15.0,1:11.832,1:11.725,,,,97.7342,93.993,4.624812266,0.0,,,,,,24.0,17.99166667,14.4,20.8,81.83333333,0.0,1018.4,4.666666667,MAG,race,True,False,False,True,False,2,False,False,False
2024,2024,9,Canadian Grand Prix,VER,max_verstappen,Red Bull Racing,2,1,25,2,89.890106,35.0,21.7,17.5,75,True,2.0,1:12.360,1:12.549,1:12.000,5.0,5.0,97.6144,93.859,4.365184738,2.0,48.552,24.276,24.246,25.0,45.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,VER,race,True,True,False,False,True,3,True,True,False
2024,2024,9,Canadian Grand Prix,NOR,norris,McLaren,3,2,18,2,89.252333,35.0,21.7,17.5,75,True,3.0,1:12.959,1:12.201,1:12.021,5.0,5.0,98.3034,94.885,4.888667129,2.0,47.406,23.703,23.423,26.0,47.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,NOR,race,True,True,False,False,True,3,True,True,False
2024,2024,9,Canadian Grand Prix,RUS,russell,Mercedes,1,3,15,3,89.1565,23.33333333,21.7,17.5,75,True,1.0,1:13.013,1:11.742,1:12.000,5.0,5.0,97.0708,94.094,3.873392531,3.0,77.632,25.87733333,24.044,25.0,54.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,RUS,race,True,True,False,False,True,3,True,True,False
2024,2024,9,Canadian Grand Prix,HAM,hamilton,Mercedes,7,4,13,3,89.015281,23.33333333,21.7,17.5,75,True,7.0,1:12.851,1:11.979,1:12.280,5.0,5.0,100.3648,95.905,5.749830928,3.0,76.805,25.60166667,23.762,25.0,54.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,HAM,race,True,True,False,False,True,3,True,True,False
2024,2024,9,Canadian Grand Prix,PIA,piastri,McLaren,4,5,10,2,90.010075,35.0,21.7,17.5,75,True,4.0,1:12.907,1:12.462,1:12.103,5.0,5.0,99.9298,96.59,4.832814832,2.0,47.453,23.7265,23.476,25.0,44.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,PIA,race,True,True,False,False,True,3,True,True,False
2024,2024,9,Canadian Grand Prix,ALO,alonso,Aston Martin,6,6,8,2,89.896212,35.0,21.7,17.5,75,True,6.0,1:13.117,1:12.635,1:12.228,5.0,5.0,100.2242,96.345,5.344148828,2.0,50.134,25.067,24.346,25.0,44.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,ALO,race,True,True,False,False,True,3,True,True,False
2024,2024,9,Canadian Grand Prix,STR,stroll,Aston Martin,9,7,6,2,90.016878,35.0,21.7,17.5,75,True,9.0,1:13.088,1:12.659,1:12.701,5.0,5.0,101.8164,97.044,6.558693071,2.0,49.309,24.6545,24.284,25.0,44.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,STR,race,True,True,False,False,True,3,True,True,False
2024,2024,9,Canadian Grand Prix,RIC,ricciardo,RB,5,8,4,2,90.057575,35.0,21.7,17.5,75,True,5.0,1:13.240,1:12.572,1:12.178,5.0,5.0,101.6724,97.388,5.695671453,2.0,54.158,27.079,23.86,26.0,43.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,RIC,race,True,True,False,False,True,3,True,True,False
2024,2024,9,Canadian Grand Prix,GAS,gasly,Alpine,15,9,2,2,89.891803,35.0,21.7,17.5,75,True,15.0,1:13.289,1:12.940,,5.0,5.0,104.403,98.846,9.251463155,2.0,49.319,24.6595,24.408,25.0,40.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,GAS,race,True,False,False,True,False,2,True,True,False
2024,2024,9,Canadian Grand Prix,OCO,ocon,Alpine,18,10,1,1,90.934264,35.0,21.7,17.5,75,True,18.0,1:13.435,,,5.0,5.0,104.055,98.507,8.469403255,1.0,24.495,24.495,24.495,44.0,44.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,OCO,race,False,False,True,False,False,1,True,False,True
2024,2024,9,Canadian Grand Prix,HUL,hulkenberg,Haas F1 Team,17,11,0,3,89.756515,23.33333333,21.7,17.5,75,True,19.0,1:13.978,,,5.0,5.0,100.5166,95.053,8.827809372,3.0,73.652,24.55066667,24.233,12.0,44.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,HUL,race,False,False,True,False,False,1,True,True,False
2024,2024,9,Canadian Grand Prix,MAG,kevin_magnussen,Haas F1 Team,14,12,0,4,88.759758,23.33333333,21.7,17.5,75,True,14.0,1:13.217,1:12.916,,5.0,5.0,98.6552,93.993,7.451211123,4.0,108.944,27.236,24.833,7.0,54.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,MAG,race,True,False,False,True,False,2,True,True,False
2024,2024,9,Canadian Grand Prix,BOT,bottas,Kick Sauber,19,13,0,1,90.522373,35.0,21.7,17.5,75,True,17.0,1:13.366,,,5.0,5.0,104.566,98.608,9.808254891,1.0,24.929,24.929,24.929,42.0,42.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,BOT,race,False,False,True,False,False,1,True,False,True
2024,2024,9,Canadian Grand Prix,TSU,tsunoda,RB,8,14,0,1,91.254661,35.0,21.7,17.5,75,True,8.0,1:12.748,1:12.303,1:12.414,5.0,5.0,102.1844,95.882,7.487863634,1.0,25.569,25.569,25.569,44.0,44.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,TSU,race,True,True,False,False,True,3,True,False,True
2024,2024,9,Canadian Grand Prix,ZHO,zhou,Kick Sauber,20,15,0,3,89.6665,34.5,21.7,17.5,75,True,20.0,1:14.292,,,5.0,5.0,105.3506,98.327,10.37253399,3.0,53.973,26.9865,25.598,24.0,52.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,ZHO,race,False,False,True,False,False,1,True,True,False
2024,2024,9,Canadian Grand Prix,SAI,sainz,Ferrari,12,16,0,3,90.646958,26.5,21.7,17.5,75,True,12.0,1:13.038,1:12.728,,5.0,5.0,103.1458,97.379,8.394370923,2.0,51.751,25.8755,24.125,25.0,43.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,SAI,race,True,False,False,True,False,2,True,True,False
2024,2024,9,Canadian Grand Prix,ALB,albon,Williams,10,17,0,2,90.766395,26.5,21.7,17.5,75,True,10.0,1:12.896,1:12.485,1:12.796,5.0,5.0,102.9286,97.922,7.463792622,2.0,49.557,24.7785,24.753,25.0,44.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,ALB,race,True,True,False,False,True,3,True,True,False
2024,2024,9,Canadian Grand Prix,PER,perez,Red Bull Racing,16,18,0,3,90.769978,26.0,21.7,17.5,75,True,16.0,1:13.326,,,5.0,5.0,104.169,98.58,9.0228255,2.0,58.185,29.0925,24.423,25.0,43.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,PER,race,False,False,True,False,False,1,True,True,False
2024,2024,9,Canadian Grand Prix,LEC,leclerc,Ferrari,11,19,0,4,92.355794,13.66666667,21.7,17.5,75,True,11.0,1:13.107,1:12.691,,5.0,5.0,101.9892,96.358,7.263139108,3.0,95.846,31.94866667,24.031,25.0,31.0,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,LEC,race,True,False,False,True,False,2,True,True,False
2024,2024,9,Canadian Grand Prix,SAR,sargeant,Williams,13,20,0,0,94.109521,24.0,21.7,17.5,75,True,13.0,1:13.063,1:12.736,,5.0,5.0,103.5724,98.36,8.05105998,0.0,,,,,,24.0,16.55833333,14.5,19.3,76.08333333,4.4,999.9666667,18.89583333,SAR,race,True,False,False,True,False,2,False,False,False
2024,2024,10,Spanish Grand Prix,VER,max_verstappen,Red Bull Racing,2,1,25,2,79.632483,22.0,42.3,24.3,63,False,2.0,1:12.306,1:11.653,1:11.403,5.0,5.0,80.8028,79.364,1.46799002,2.0,43.884,21.942,21.544,17.0,44.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,VER,race,True,True,False,False,True,3,True,True,False
2024,2024,10,Spanish Grand Prix,NOR,norris,McLaren,1,2,19,2,79.668967,22.0,42.3,24.3,63,False,1.0,1:12.386,1:11.872,1:11.383,5.0,5.0,81.2494,80.215,1.557661805,2.0,44.249,22.1245,21.618,23.0,47.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,NOR,race,True,True,False,False,True,3,True,True,False
2024,2024,10,Spanish Grand Prix,HAM,hamilton,Mercedes,3,3,15,2,79.90929,22.0,42.3,24.3,63,False,3.0,1:12.143,1:11.792,1:11.701,5.0,5.0,81.4004,80.421,1.717226922,2.0,43.443,21.7215,21.603,16.0,43.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,HAM,race,True,True,False,False,True,3,True,True,False
2024,2024,10,Spanish Grand Prix,RUS,russell,Mercedes,4,4,12,2,79.890645,22.0,42.3,24.3,63,False,4.0,1:12.456,1:11.812,1:11.703,5.0,5.0,81.0588,79.857,0.9732641985,2.0,47.723,23.8615,22.7,15.0,36.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,RUS,race,True,True,False,False,True,3,True,True,False
2024,2024,10,Spanish Grand Prix,LEC,leclerc,Ferrari,5,5,10,2,79.965483,22.0,42.3,24.3,63,False,5.0,1:12.257,1:12.038,1:11.731,5.0,5.0,81.8106,80.569,2.035637812,2.0,43.884,21.942,21.624,24.0,47.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,LEC,race,True,True,False,False,True,3,True,True,False
2024,2024,10,Spanish Grand Prix,SAI,sainz,Ferrari,6,6,8,2,80.087725,22.0,42.3,24.3,63,False,6.0,1:12.403,1:11.874,1:11.736,5.0,5.0,81.6446,80.046,2.499061184,2.0,44.443,22.2215,22.194,15.0,36.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,SAI,race,True,True,False,False,True,3,True,True,False
2024,2024,10,Spanish Grand Prix,PIA,piastri,McLaren,9,7,6,2,80.095548,22.0,42.3,24.3,63,False,10.0,1:12.460,1:12.011,,5.0,5.0,82.2914,80.765,2.695081965,2.0,44.644,22.322,22.224,21.0,46.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,PIA,race,True,False,False,True,False,2,True,True,False
2024,2024,10,Spanish Grand Prix,PER,perez,Red Bull Racing,11,8,4,3,80.214883,22.0,42.3,24.3,63,False,8.0,1:12.477,1:12.054,1:12.061,5.0,5.0,83.29,81.655,2.985117921,3.0,65.117,21.70566667,21.464,13.0,49.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,PER,race,True,True,False,False,True,3,True,True,False
2024,2024,10,Spanish Grand Prix,GAS,gasly,Alpine,7,9,2,2,80.49908,22.0,42.3,24.3,63,False,7.0,1:12.651,1:12.079,1:11.857,5.0,5.0,82.0012,80.679,2.568208266,2.0,47.784,23.892,21.687,14.0,38.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,GAS,race,True,True,False,False,True,3,True,True,False
2024,2024,10,Spanish Grand Prix,OCO,ocon,Alpine,8,10,1,2,80.707306,22.0,42.3,24.3,63,False,9.0,1:12.691,1:12.109,1:12.125,5.0,5.0,82.6154,80.809,2.743497093,2.0,43.755,21.8775,21.834,13.0,37.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,OCO,race,True,True,False,False,True,3,True,True,False
2024,2024,10,Spanish Grand Prix,HUL,hulkenberg,Haas F1 Team,13,11,0,2,80.686677,22.0,42.3,24.3,63,False,13.0,1:12.708,1:12.310,,5.0,5.0,83.0488,81.383,2.763670693,2.0,45.24,22.62,22.518,12.0,38.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,HUL,race,True,False,False,True,False,2,True,True,False
2024,2024,10,Spanish Grand Prix,ALO,alonso,Aston Martin,10,12,0,2,81.038639,21.66666667,42.3,24.3,63,False,11.0,1:12.505,1:12.128,,5.0,5.0,83.6302,81.912,3.123329906,2.0,44.528,22.264,21.957,19.0,45.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,ALO,race,True,False,False,True,False,2,True,True,False
2024,2024,10,Spanish Grand Prix,ZHO,zhou,Kick Sauber,15,13,0,2,81.048459,21.66666667,42.3,24.3,63,False,15.0,1:12.880,1:12.738,,5.0,5.0,84.3504,82.358,3.754982663,2.0,46.776,23.388,22.523,9.0,41.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,ZHO,race,True,False,False,True,False,2,True,True,False
2024,2024,10,Spanish Grand Prix,STR,stroll,Aston Martin,14,14,0,2,81.201672,21.66666667,42.3,24.3,63,False,14.0,1:12.881,1:12.372,,5.0,5.0,83.7176,82.004,3.298887131,2.0,45.261,22.6305,21.88,17.0,37.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,STR,race,True,False,False,True,False,2,True,True,False
2024,2024,10,Spanish Grand Prix,RIC,ricciardo,RB,18,15,0,2,81.504065,21.66666667,42.3,24.3,63,False,18.0,1:13.075,,,5.0,5.0,84.5006,82.374,4.059305519,2.0,44.472,22.236,22.108,16.0,42.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,RIC,race,False,False,True,False,False,1,True,True,False
2024,2024,10,Spanish Grand Prix,BOT,bottas,Kick Sauber,12,16,0,2,81.701442,32.5,42.3,24.3,63,False,12.0,1:12.758,1:12.227,,5.0,5.0,83.9564,82.113,3.388414644,2.0,45.707,22.8535,22.744,11.0,28.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,BOT,race,True,False,False,True,False,2,True,True,False
2024,2024,10,Spanish Grand Prix,MAG,kevin_magnussen,Haas F1 Team,16,17,0,2,81.566098,21.66666667,42.3,24.3,63,False,16.0,1:12.937,,,5.0,5.0,84.246,82.102,3.595066272,2.0,52.327,26.1635,23.36,10.0,29.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,MAG,race,False,False,True,False,False,1,True,True,False
2024,2024,10,Spanish Grand Prix,ALB,albon,Williams,20,18,0,2,81.56755,32.5,42.3,24.3,63,False,19.0,1:13.153,,,5.0,5.0,84.6722,82.171,5.175359282,2.0,45.14,22.57,21.892,18.0,43.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,ALB,race,False,False,True,False,False,1,True,True,False
2024,2024,10,Spanish Grand Prix,TSU,tsunoda,RB,17,19,0,3,81.465593,16.25,42.3,24.3,63,False,17.0,1:12.985,,,5.0,5.0,84.16,82.193,3.461368371,3.0,66.712,22.23733333,22.064,9.0,44.0,24.0,19.95,18.2,22.4,79.54166667,2.8,1016.166667,8.0625,TSU,race,False,False,True,False,False,1,True,True,False
