season,year,round,race_name,driver,driverId,constructor,grid_position,finishing_position,points,num_pit_stops,avg_lap_time,avg_tyre_life,track_temp_mid,air_temp_mid,humidity_mid,rainfall_mid,qualiPosition,Q1_time,Q2_time,Q3_time,laps_total,laps_count,lapTime_mean_sec,lapTime_best_sec,lapTime_std_sec,pit_stop_count,pit_total_duration_sec,pit_avg_duration_sec,pit_min_duration_sec,pit_first_lap,pit_last_lap,weather_hours,weather_airTemp_mean,weather_airTemp_min,weather_airTemp_max,weather_humidity_mean,weather_precip_total,weather_pressure_mean,weather_wind_mean,Driver.code
2025,2025,7,Emilia Romagna Grand Prix,TSU,tsunoda,Red Bull Racing,20.0,10.0,1.0,1,86.394816,31.5,42.7,24.1,39.0,False,20.0,,,,5.0,5.0,84.9622,82.262,5.645882145422445,1.0,29.807,29.807,29.807,29.0,29.0,24.0,18.2375,13.3,22.2,57.29166666666666,1.0,1015.1541666666666,18.92083333333333,TSU
2025,2025,7,Emilia Romagna Grand Prix,ALO,alonso,Aston Martin,5.0,11.0,0.0,2,86.31483,21.0,42.7,24.1,39.0,False,5.0,1:15.695,1:15.442,1:15.431,5.0,5.0,82.6326,81.401,2.1018038205313023,2.0,61.049,30.5245,30.163,12.0,46.0,24.0,18.2375,13.3,22.2,57.29166666666666,1.0,1015.1541666666666,18.92083333333333,ALO
2025,2025,7,Emilia Romagna Grand Prix,HUL,hulkenberg,Kick Sauber,17.0,12.0,0.0,1,86.604918,31.5,42.7,24.1,39.0,False,17.0,1:16.518,,,5.0,5.0,84.4482,81.922,4.214109063610011,1.0,30.184,30.184,30.184,29.0,29.0,24.0,18.2375,13.3,22.2,57.29166666666666,1.0,1015.1541666666666,18.92083333333333,HUL
2025,2025,7,Emilia Romagna Grand Prix,GAS,gasly,Alpine,10.0,13.0,0.0,2,86.279949,31.5,42.7,24.1,39.0,False,10.0,1:15.937,1:15.505,1:15.787,5.0,5.0,84.0492,81.668,2.864307891969711,2.0,63.491,31.7455,31.488,9.0,29.0,24.0,18.2375,13.3,22.2,57.29166666666666,1.0,1015.1541666666666,18.92083333333333,GAS
2025,2025,7,Emilia Romagna Grand Prix,LAW,lawson,Racing Bulls,15.0,14.0,0.0,2,86.304203,31.5,42.7,24.1,39.0,False,16.0,1:16.379,,,5.0,5.0,84.2678,81.917,3.79201459649089,2.0,59.986000000000004,29.993000000000002,29.695,10.0,29.0,24.0,18.2375,13.3,22.2,57.29166666666666,1.0,1015.1541666666666,18.92083333333333,LAW
2025,2025,7,Emilia Romagna Grand Prix,STR,stroll,Aston Martin,8.0,15.0,0.0,2,86.356525,21.0,42.7,24.1,39.0,False,8.0,1:15.817,1:15.497,1:15.581,5.0,5.0,83.11,81.527,2.621350224598011,2.0,65.714,32.857,31.218,14.0,46.0,24.0,18.2375,13.3,22.2,57.29166666666666,1.0,1015.1541666666666,18.92083333333333,STR
2025,2025,7,Emilia Romagna Grand Prix,COL,colapinto,Alpine,16.0,16.0,0.0,2,86.393372,31.5,42.7,24.1,39.0,False,15.0,1:16.256,,,5.0,5.0,84.62,82.05199999999999,4.359429951266568,2.0,61.424,30.712,30.317,22.0,46.0,24.0,18.2375,13.3,22.2,57.29166666666666,1.0,1015.1541666666666,18.92083333333333,COL
2025,2025,7,Emilia Romagna Grand Prix,BEA,bearman,Haas F1 Team,19.0,17.0,0.0,2,85.86022,21.0,42.7,24.1,39.0,False,19.0,1:16.918,,,5.0,5.0,84.8228,82.267,4.642877039078246,2.0,88.17099999999999,44.085499999999996,31.414,29.0,31.0,24.0,18.2375,13.3,22.2,57.29166666666666,1.0,1015.1541666666666,18.92083333333333,BEA
2025,2025,7,Emilia Romagna Grand Prix,BOR,bortoleto,Kick Sauber,14.0,18.0,0.0,3,85.311666,21.0,42.7,24.1,39.0,False,14.0,1:16.340,1:16.260,,5.0,5.0,83.89320000000001,81.582,3.7144253525949327,3.0,91.428,30.476,29.917,12.0,46.0,24.0,18.2375,13.3,22.2,57.29166666666666,1.0,1015.1541666666666,18.92083333333333,BOR
2025,2025,7,Emilia Romagna Grand Prix,ANT,antonelli,Mercedes,13.0,19.0,0.0,1,82.171119,22.5,42.7,24.1,39.0,False,13.0,1:15.943,1:15.772,,5.0,5.0,83.476,81.239,3.4781053031787303,1.0,30.051,30.051,30.051,29.0,29.0,24.0,18.2375,13.3,22.2,57.29166666666666,1.0,1015.1541666666666,18.92083333333333,ANT
2025,2025,7,Emilia Romagna Grand Prix,OCO,ocon,Haas F1 Team,18.0,20.0,0.0,1,82.45404,14.0,42.7,24.1,39.0,False,18.0,1:16.613,,,5.0,5.0,89.0942,81.413,10.781803058858003,1.0,30.506,30.506,30.506,1.0,1.0,24.0,18.2375,13.3,22.2,57.29166666666666,1.0,1015.1541666666666,18.92083333333333,OCO
2025,2025,8,Monaco Grand Prix,NOR,norris,McLaren,1.0,1.0,25.0,2,76.951702,39.0,44.9,22.7,49.0,False,1.0,1:11.285,1:10.570,1:09.954,5.0,5.0,95.3206,78.05,13.739218092744583,2.0,48.249,24.1245,23.704,19.0,50.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,NOR
2025,2025,8,Monaco Grand Prix,LEC,leclerc,Ferrari,2.0,2.0,18.0,2,76.964675,26.0,44.9,22.7,49.0,False,2.0,1:11.229,1:10.581,1:10.063,5.0,5.0,95.6208,78.801,13.192601039976918,2.0,47.254000000000005,23.627000000000002,23.576,22.0,49.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,LEC
2025,2025,8,Monaco Grand Prix,PIA,piastri,McLaren,3.0,3.0,15.0,2,76.976729,39.0,44.9,22.7,49.0,False,3.0,1:11.308,1:10.858,1:10.129,5.0,5.0,96.3014,80.048,12.55855369061263,2.0,49.664,24.832,23.908,20.0,48.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,PIA
2025,2025,8,Monaco Grand Prix,VER,max_verstappen,Red Bull Racing,4.0,4.0,12.0,2,77.190418,26.0,44.9,22.7,49.0,False,5.0,1:11.431,1:10.875,1:10.669,5.0,5.0,96.6486,80.8,12.233830544845716,2.0,48.064,24.032,23.95,28.0,77.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,VER
2025,2025,8,Monaco Grand Prix,HAM,hamilton,Ferrari,7.0,5.0,10.0,2,77.571513,39.0,44.9,22.7,49.0,False,4.0,1:11.575,1:10.883,1:10.382,5.0,5.0,97.16839999999999,81.057,12.984790190834813,2.0,47.821,23.9105,23.565,18.0,56.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,HAM
2025,2025,8,Monaco Grand Prix,HAD,hadjar,Racing Bulls,5.0,6.0,8.0,2,78.802506,25.666666666666668,44.9,22.7,49.0,False,6.0,1:11.811,1:11.040,1:10.923,5.0,5.0,96.853,80.952,12.26196974388699,2.0,48.342,24.171,24.031,14.0,19.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,HAD
2025,2025,8,Monaco Grand Prix,OCO,ocon,Haas F1 Team,8.0,7.0,6.0,2,78.80326,38.5,44.9,22.7,49.0,False,8.0,1:11.839,1:11.262,1:10.942,5.0,5.0,97.3072,80.666,13.029378062670528,2.0,50.348,25.174,24.773,16.0,28.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,OCO
2025,2025,8,Monaco Grand Prix,LAW,lawson,Racing Bulls,9.0,8.0,4.0,2,78.828863,25.666666666666668,44.9,22.7,49.0,False,9.0,1:11.818,1:11.250,1:11.129,5.0,5.0,97.491,80.76599999999999,12.97762570734724,2.0,48.525999999999996,24.262999999999998,24.206,31.0,40.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,LAW
2025,2025,8,Monaco Grand Prix,ALB,albon,Williams,10.0,9.0,2.0,2,79.124,38.0,44.9,22.7,49.0,False,10.0,1:11.629,1:10.732,1:11.213,5.0,5.0,97.6896,80.465,12.853139511418991,2.0,48.117000000000004,24.058500000000002,23.927,32.0,40.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,ALB
2025,2025,8,Monaco Grand Prix,SAI,sainz,Williams,11.0,10.0,1.0,2,79.237375,38.0,44.9,22.7,49.0,False,11.0,1:11.707,1:11.362,,5.0,5.0,97.9592,80.58,12.541504961526751,2.0,48.547,24.2735,24.049,48.0,53.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,SAI
2025,2025,8,Monaco Grand Prix,RUS,russell,Mercedes,14.0,11.0,0.0,3,79.3991,25.33333333333333,44.9,22.7,49.0,False,14.0,1:11.507,,,5.0,5.0,98.2952,80.576,12.416455782549226,3.0,68.57,22.856666666666666,19.482,53.0,68.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,RUS
2025,2025,8,Monaco Grand Prix,BEA,bearman,Haas F1 Team,20.0,12.0,0.0,2,78.634138,25.33333333333333,44.9,22.7,49.0,False,17.0,1:11.979,,,5.0,5.0,103.72459999999998,75.576,25.794750314744274,2.0,74.771,37.3855,24.58,1.0,17.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,BEA
2025,2025,8,Monaco Grand Prix,COL,colapinto,Alpine,18.0,13.0,0.0,2,79.71068,38.0,44.9,22.7,49.0,False,20.0,1:12.597,,,5.0,5.0,98.5718,79.999,12.370302490238469,2.0,48.852000000000004,24.426000000000002,24.355,13.0,26.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,COL
2025,2025,8,Monaco Grand Prix,BOR,bortoleto,Kick Sauber,16.0,14.0,0.0,3,78.524557,19.0,44.9,22.7,49.0,False,16.0,1:11.902,,,5.0,5.0,104.93499999999999,76.394,27.216018481769147,3.0,85.97200000000001,28.657333333333337,24.246,1.0,35.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,BOR
2025,2025,8,Monaco Grand Prix,STR,stroll,Aston Martin,19.0,15.0,0.0,2,79.885125,38.0,44.9,22.7,49.0,False,19.0,1:12.563,,,5.0,5.0,98.763,80.285,12.061255718207788,2.0,49.894000000000005,24.947000000000003,23.978,17.0,64.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,STR
2025,2025,8,Monaco Grand Prix,HUL,hulkenberg,Kick Sauber,13.0,16.0,0.0,2,79.939861,25.33333333333333,44.9,22.7,49.0,False,13.0,1:11.871,1:11.596,,5.0,5.0,98.0938,80.475,12.70387189796874,2.0,48.462,24.231,24.065,12.0,44.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,HUL
2025,2025,8,Monaco Grand Prix,TSU,tsunoda,Red Bull Racing,12.0,17.0,0.0,2,79.374263,25.33333333333333,44.9,22.7,49.0,False,12.0,1:11.800,1:11.415,,5.0,5.0,99.93140000000001,78.663,13.824275977424646,2.0,48.611,24.3055,24.086,1.0,73.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,TSU
2025,2025,8,Monaco Grand Prix,ANT,antonelli,Mercedes,15.0,18.0,0.0,2,80.255028,25.0,44.9,22.7,49.0,False,15.0,1:11.880,,,5.0,5.0,98.3904,80.377,12.455356670926776,2.0,49.294,24.647,24.457,69.0,71.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,ANT
2025,2025,8,Monaco Grand Prix,ALO,alonso,Aston Martin,6.0,19.0,0.0,1,80.372088,37.0,44.9,22.7,49.0,False,7.0,1:11.674,1:11.182,1:10.924,5.0,5.0,97.046,80.94,12.152742221408303,1.0,25.375,25.375,25.375,16.0,16.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,ALO
2025,2025,8,Monaco Grand Prix,GAS,gasly,Alpine,17.0,20.0,0.0,2,87.2824,8.0,44.9,22.7,49.0,False,18.0,1:11.994,,,5.0,5.0,100.0586,78.864,14.35997511488094,1.0,24.376,24.376,24.376,1.0,1.0,24.0,18.40833333333333,13.5,22.0,67.625,0.0,1016.7416666666668,6.895833333333333,GAS
2025,2025,9,Spanish Grand Prix,PIA,piastri,McLaren,1.0,1.0,25.0,3,82.87635,22.0,49.0,29.3,55.0,False,1.0,1:12.551,1:11.998,1:11.546,6.0,6.0,80.67266666666667,79.866,1.0997928289758334,3.0,66.444,22.148,21.838,22.0,55.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,PIA
2025,2025,9,Spanish Grand Prix,NOR,norris,McLaren,2.0,2.0,18.0,3,82.91415,22.0,49.0,29.3,55.0,False,2.0,1:12.799,1:12.056,1:11.755,6.0,6.0,81.4015,80.644,1.5980094805726341,3.0,67.879,22.626333333333335,21.863,21.0,55.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,NOR
2025,2025,9,Spanish Grand Prix,LEC,leclerc,Ferrari,7.0,3.0,15.0,3,83.156783,22.0,49.0,29.3,55.0,False,7.0,1:13.014,1:12.495,1:12.131,6.0,6.0,81.89133333333332,80.725,2.1700712123491877,3.0,66.139,22.046333333333333,21.863,17.0,55.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,LEC
2025,2025,9,Spanish Grand Prix,RUS,russell,Mercedes,4.0,4.0,12.0,3,83.265116,22.0,49.0,29.3,55.0,False,4.0,1:12.806,1:12.407,1:11.848,5.0,5.0,82.3644,81.126,2.384420747267561,3.0,66.658,22.219333333333335,21.739,20.0,55.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,RUS
2025,2025,9,Spanish Grand Prix,HUL,hulkenberg,Kick Sauber,15.0,5.0,10.0,3,83.631516,22.0,49.0,29.3,55.0,False,16.0,1:13.190,,,5.0,5.0,83.46340000000001,81.71000000000001,3.071568296489596,3.0,65.986,21.995333333333335,21.849,9.0,56.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,HUL
2025,2025,9,Spanish Grand Prix,HAM,hamilton,Ferrari,5.0,6.0,8.0,3,83.126083,22.0,49.0,29.3,55.0,False,5.0,1:13.058,1:12.447,1:12.045,6.0,6.0,81.79716666666667,80.639,1.7753204123950859,3.0,69.203,23.067666666666668,21.957,16.0,55.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,HAM
2025,2025,9,Spanish Grand Prix,HAD,hadjar,Racing Bulls,9.0,7.0,6.0,3,83.43875,22.0,49.0,29.3,55.0,False,9.0,1:13.139,1:12.461,1:12.252,5.0,5.0,83.3338,81.64699999999999,2.87729590066785,3.0,65.62899999999999,21.87633333333333,21.769,19.0,55.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,HAD
2025,2025,9,Spanish Grand Prix,GAS,gasly,Alpine,8.0,8.0,4.0,3,83.453366,22.0,49.0,29.3,55.0,False,8.0,1:13.081,1:12.611,1:12.199,5.0,5.0,83.148,81.32900000000001,2.7217685426942464,3.0,67.048,22.349333333333334,22.006,10.0,55.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,GAS
2025,2025,9,Spanish Grand Prix,ALO,alonso,Aston Martin,10.0,9.0,2.0,3,83.177,22.0,49.0,29.3,55.0,False,10.0,1:13.102,1:12.523,1:12.284,5.0,5.0,83.685,81.888,2.8996685155375883,3.0,67.24000000000001,22.413333333333338,22.216,15.0,54.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,ALO
2025,2025,9,Spanish Grand Prix,VER,max_verstappen,Red Bull Racing,3.0,10.0,1.0,4,82.861034,16.5,49.0,29.3,55.0,False,3.0,1:12.798,1:12.358,1:11.848,6.0,6.0,81.18900000000001,80.083,1.2761937157030634,4.0,87.801,21.95025,21.802,13.0,55.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,VER
2025,2025,9,Spanish Grand Prix,LAW,lawson,Racing Bulls,13.0,11.0,0.0,2,84.372419,22.0,49.0,29.3,55.0,False,13.0,1:13.039,1:12.763,,5.0,5.0,84.0522,82.031,3.326515849954726,2.0,44.166,22.083,22.039,18.0,44.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,LAW
2025,2025,9,Spanish Grand Prix,BOR,bortoleto,Kick Sauber,12.0,12.0,0.0,2,84.380677,22.0,49.0,29.3,55.0,False,12.0,1:13.045,1:12.756,,5.0,5.0,83.87440000000001,82.114,3.1024705155730263,2.0,44.994,22.497,22.041,19.0,49.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,BOR
2025,2025,9,Spanish Grand Prix,TSU,tsunoda,Red Bull Racing,19.0,13.0,0.0,4,82.848368,33.0,49.0,29.3,55.0,False,20.0,1:13.385,,,5.0,5.0,84.987,82.249,4.84470654426045,4.0,88.029,22.00725,21.822,8.0,54.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,TSU
2025,2025,9,Spanish Grand Prix,SAI,sainz,Williams,17.0,14.0,0.0,3,82.632616,22.0,49.0,29.3,55.0,False,18.0,1:13.203,,,5.0,5.0,84.681,82.37,4.027427901278927,3.0,74.87700000000001,24.959000000000003,21.984,9.0,55.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,SAI
2025,2025,9,Spanish Grand Prix,COL,colapinto,Alpine,18.0,15.0,0.0,3,83.3913,22.0,49.0,29.3,55.0,False,19.0,1:13.334,,,5.0,5.0,84.822,82.336,4.243081839889487,3.0,66.484,22.16133333333333,21.874,14.0,54.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,COL
2025,2025,9,Spanish Grand Prix,OCO,ocon,Haas F1 Team,16.0,16.0,0.0,2,84.480516,33.0,49.0,29.3,55.0,False,17.0,1:13.201,,,5.0,5.0,84.5072,82.373,3.8012442305119034,2.0,45.022,22.511,22.468,20.0,43.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,OCO
2025,2025,9,Spanish Grand Prix,BEA,bearman,Haas F1 Team,14.0,17.0,0.0,3,83.3335,22.0,49.0,29.3,55.0,False,15.0,1:13.074,1:13.315,,5.0,5.0,84.36580000000001,82.17699999999999,3.6779824224702313,3.0,67.044,22.348,22.009,8.0,54.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,BEA
2025,2025,9,Spanish Grand Prix,ANT,antonelli,Mercedes,6.0,18.0,0.0,2,81.203959,18.0,49.0,29.3,55.0,False,6.0,1:12.815,1:12.585,1:12.111,5.0,5.0,82.8218,81.368,2.568954300878086,2.0,45.691,22.8455,22.234,21.0,49.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,ANT
2025,2025,9,Spanish Grand Prix,ALB,albon,Williams,11.0,19.0,0.0,3,82.484217,27.0,49.0,29.3,55.0,False,11.0,1:13.044,1:12.641,,5.0,5.0,84.2672,82.127,3.4690563846671556,2.0,68.497,34.2485,30.823,6.0,26.0,24.0,23.875,16.2,30.1,63.0,0.0,1017.8208333333332,4.841666666666667,ALB
2025,2025,10,Canadian Grand Prix,RUS,russell,Mercedes,1.0,1.0,25.0,5,75.631112,35.0,49.7,23.8,28.0,False,1.0,1:12.075,1:11.570,1:10.899,5.0,5.0,77.2672,75.80799999999999,2.5743427704950257,5.0,103.495,20.699,18.265,13.0,69.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,RUS
2025,2025,10,Canadian Grand Prix,VER,max_verstappen,Red Bull Racing,2.0,2.0,18.0,5,75.660209,35.0,49.7,23.8,28.0,False,2.0,1:12.054,1:11.638,1:11.059,5.0,5.0,77.3774,75.901,2.898371663537997,5.0,102.532,20.5064,18.294,12.0,69.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,VER
2025,2025,10,Canadian Grand Prix,ANT,antonelli,Mercedes,4.0,3.0,15.0,5,75.695354,35.0,49.7,23.8,28.0,False,4.0,1:12.279,1:11.974,1:11.391,5.0,5.0,77.8648,76.186,3.059997990195423,5.0,102.286,20.4572,18.275,14.0,69.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,ANT
2025,2025,10,Canadian Grand Prix,PIA,piastri,McLaren,3.0,4.0,12.0,5,75.735709,23.33333333333333,49.7,23.8,28.0,False,3.0,1:11.939,1:11.715,1:11.120,5.0,5.0,78.2194,76.39699999999999,3.2262560809706393,5.0,109.33,21.866,18.25,16.0,69.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,PIA
2025,2025,10,Canadian Grand Prix,LEC,leclerc,Ferrari,8.0,5.0,10.0,5,76.028177,35.0,49.7,23.8,28.0,False,8.0,1:12.038,1:11.626,1:11.682,5.0,5.0,79.505,77.574,3.8179697484396025,5.0,102.099,20.419800000000002,18.265,28.0,69.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,LEC
2025,2025,10,Canadian Grand Prix,HAM,hamilton,Ferrari,5.0,6.0,8.0,5,76.413822,35.0,49.7,23.8,28.0,False,5.0,1:11.952,1:11.885,1:11.526,5.0,5.0,78.4742,76.507,3.4896331755644407,5.0,101.672,20.3344,18.24,15.0,69.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,HAM
2025,2025,10,Canadian Grand Prix,ALO,alonso,Aston Martin,6.0,7.0,6.0,6,76.738081,35.0,49.7,23.8,28.0,False,6.0,1:12.073,1:11.805,1:11.586,5.0,5.0,78.6384,76.669,3.754066168836137,6.0,120.283,20.047166666666666,18.199,15.0,69.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,ALO
2025,2025,10,Canadian Grand Prix,HUL,hulkenberg,Kick Sauber,11.0,8.0,4.0,5,77.057412,35.0,49.7,23.8,28.0,False,13.0,1:12.323,1:12.183,,5.0,5.0,79.78540000000001,77.345,4.576051933708794,5.0,96.685,19.337,18.298,19.0,69.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,HUL
2025,2025,10,Canadian Grand Prix,OCO,ocon,Haas F1 Team,14.0,9.0,2.0,4,77.252619,34.5,49.7,23.8,28.0,False,15.0,1:12.378,1:12.634,,5.0,5.0,80.4974,77.493,5.444289604714289,4.0,79.181,19.79525,18.24,57.0,68.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,OCO
2025,2025,10,Canadian Grand Prix,SAI,sainz,Williams,16.0,10.0,1.0,4,77.31146,34.5,49.7,23.8,28.0,False,17.0,1:12.398,,,5.0,5.0,80.7346,77.31700000000001,5.78668910517923,4.0,77.94800000000001,19.487000000000002,18.195,57.0,68.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,SAI
2025,2025,10,Canadian Grand Prix,BEA,bearman,Haas F1 Team,13.0,11.0,0.0,4,77.40173,23.0,49.7,23.8,28.0,False,14.0,1:12.306,1:12.340,,5.0,5.0,80.36880000000001,77.35900000000001,5.376539472560398,4.0,88.059,22.01475,18.255,18.0,68.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,BEA
2025,2025,10,Canadian Grand Prix,TSU,tsunoda,Red Bull Racing,18.0,12.0,0.0,4,77.545809,34.5,49.7,23.8,28.0,False,11.0,1:12.334,1:12.102,,5.0,5.0,80.9822,77.394,5.874531743041315,4.0,79.929,19.98225,18.24,56.0,68.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,TSU
2025,2025,10,Canadian Grand Prix,COL,colapinto,Alpine,10.0,13.0,0.0,4,77.532238,34.5,49.7,23.8,28.0,False,12.0,1:12.234,1:12.142,,5.0,5.0,79.9742,77.306,4.973781428651647,4.0,79.313,19.82825,18.19,14.0,68.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,COL
2025,2025,10,Canadian Grand Prix,BOR,bortoleto,Kick Sauber,15.0,14.0,0.0,4,77.586047,34.5,49.7,23.8,28.0,False,16.0,1:12.385,,,5.0,5.0,80.62,77.507,5.643019227328568,4.0,78.437,19.60925,18.23,49.0,68.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,BOR
2025,2025,10,Canadian Grand Prix,GAS,gasly,Alpine,20.0,15.0,0.0,4,77.36058,34.5,49.7,23.8,28.0,False,20.0,1:12.667,,,5.0,5.0,81.8792,78.187,6.970519650642991,4.0,78.627,19.65675,18.211,53.0,68.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,GAS
2025,2025,10,Canadian Grand Prix,HAD,hadjar,Racing Bulls,12.0,16.0,0.0,4,77.576619,23.0,49.7,23.8,28.0,False,9.0,1:12.211,1:12.003,1:11.867,5.0,5.0,80.07140000000001,77.19800000000001,5.157452210151834,4.0,84.38,21.095,18.273,13.0,68.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,HAD
2025,2025,10,Canadian Grand Prix,STR,stroll,Aston Martin,17.0,17.0,0.0,5,77.199114,23.0,49.7,23.8,28.0,False,18.0,1:12.517,,,5.0,5.0,81.327,77.878,5.812436580299174,5.0,118.718,23.7436,18.225,24.0,68.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,STR
2025,2025,10,Canadian Grand Prix,NOR,norris,McLaren,7.0,18.0,0.0,2,75.766016,22.33333333333333,49.7,23.8,28.0,False,7.0,1:11.826,1:11.599,1:11.625,5.0,5.0,78.9488,76.896,3.8087979337318556,2.0,46.694,23.347,23.223,29.0,47.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,NOR
2025,2025,10,Canadian Grand Prix,LAW,lawson,Racing Bulls,19.0,19.0,0.0,2,77.76426,27.0,49.7,23.8,28.0,False,19.0,1:12.525,,,5.0,5.0,81.5806,77.997,6.573481482441402,1.0,23.28,23.28,23.28,38.0,38.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,LAW
2025,2025,10,Canadian Grand Prix,ALB,albon,Williams,9.0,20.0,0.0,1,77.841181,23.5,49.7,23.8,28.0,False,10.0,1:12.090,1:11.892,1:11.907,5.0,5.0,80.2578,77.476,5.160418171040013,1.0,23.898,23.898,23.898,23.0,23.0,24.0,18.6875,11.1,25.8,45.333333333333336,0.0,1020.45,4.695833333333334,ALB
2025,2025,11,Austrian Grand Prix,NOR,norris,McLaren,1.0,1.0,25.0,2,71.300287,23.33333333333333,50.3,30.6,32.0,False,1.0,1:04.672,1:04.410,1:03.971,6.0,6.0,87.64683333333333,69.46000000000001,21.50447023682905,2.0,43.558,21.779,21.427,20.0,52.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,NOR
2025,2025,11,Austrian Grand Prix,PIA,piastri,McLaren,3.0,2.0,18.0,2,71.333121,23.33333333333333,50.3,30.6,32.0,False,3.0,1:04.966,1:04.556,1:04.554,6.0,6.0,87.77583333333332,69.34,21.18694910945573,2.0,43.632000000000005,21.816000000000003,21.033,24.0,53.0,24.0,24.149999999999995,14.9,31.9,59.41666666666666,0.0,1022.7208333333334,4.595833333333333,PIA
